created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Mon Apr 15 14:44:57 +0000 2024,ppp,ppp tlg qrt https://t.co/DH9I52GcyF,ppp tlg qrt https://t.co/dh9i52gcyf,ppp tlg qrt https t co dhigcyf,ppp tlg qrt https t co dhigcyf,ppp tlg qrt https co dhigcyf,"['ppp', 'tlg', 'qrt', 'https', 'co', 'dhigcyf']","['ppp', 'tlg', 'qrt', 'http', 'co', 'dhigcyf']",ppp tlg qrt http co dhigcyf,negative,0.41768536
Mon Apr 15 14:43:03 +0000 2024,ppp,@sunwoosdiner Weeeeell sespesial itu ya aku?! Makasih banyak karena udah bikin aku happy happy happy and feel super happy happy happy kuadrat :3 gakpapa gak usah maaf sih soalnya itu s&amp;k berlaku hehehe salam pancasila salam kenal :PPP,@sunwoosdiner weeeeeell that is that me?!Thanks a lot because I made me happy happy and feel super happy happy happy happy squares: 3 don't need to be sorry because it's s & amp; k valid hehehe greetings Pancasila greetings: PPP,weeeeeell that is that me Thanks a lot because I made me happy happy and feel super happy happy happy happy squares  don t need to be sorry because it s s amp k valid hehehe greetings Pancasila greetings PPP,weeeeeell that is that me thanks a lot because i made me happy happy and feel super happy happy happy happy squares  don t need to be sorry because it s s amp k valid hehehe greetings pancasila greetings ppp,weeeeeell thanks lot made happy happy feel super happy happy happy happy squares need sorry amp k valid hehehe greetings pancasila greetings ppp,"['weeeeeell', 'thanks', 'lot', 'made', 'happy', 'happy', 'feel', 'super', 'happy', 'happy', 'happy', 'happy', 'squares', 'need', 'sorry', 'amp', 'k', 'valid', 'hehehe', 'greetings', 'pancasila', 'greetings', 'ppp']","['weeeeeell', 'thank', 'lot', 'made', 'happi', 'happi', 'feel', 'super', 'happi', 'happi', 'happi', 'happi', 'squar', 'need', 'sorri', 'amp', 'k', 'valid', 'heheh', 'greet', 'pancasila', 'greet', 'ppp']",weeeeeell thank lot made happi happi feel super happi happi happi happi squar need sorri amp k valid heheh greet pancasila greet ppp,positive,0.92881733
Mon Apr 15 14:42:39 +0000 2024,ppp,Maha Benar Allah dengan segala firman-Nya. https://t.co/gbyCJj0nra,Righteous gods with all his word.https://t.co/gbycjj0nra,Righteous gods with all his word https t co gbycjjnra,righteous gods with all his word https t co gbycjjnra,righteous gods word https co gbycjjnra,"['righteous', 'gods', 'word', 'https', 'co', 'gbycjjnra']","['righteou', 'god', 'word', 'http', 'co', 'gbycjjnra']",righteou god word http co gbycjjnra,positive,1
Mon Apr 15 14:42:25 +0000 2024,ppp,@S14344N Tu yeh pedawr bhi ppp ki hn ,@S14344n tu yeh pedawr bhi ppp ki hn,tu yeh pedawr bhi ppp ki hn,tu yeh pedawr bhi ppp ki hn,tu yeh pedawr bhi ppp ki hn,"['tu', 'yeh', 'pedawr', 'bhi', 'ppp', 'ki', 'hn']","['tu', 'yeh', 'pedawr', 'bhi', 'ppp', 'ki', 'hn']",tu yeh pedawr bhi ppp ki hn,positive,0.99999833
Mon Apr 15 14:17:49 +0000 2024,ppp,@loveinsipil @ssefnum Akuuu yg wajib itu dumpling ayam dumpling cheese telor bakso sosis cuanki kerupuk :ppp,@love principal @ssefnum meuu that is mandatory dumpling dumpling dumpling cheese egg sausage sausage cuanki crackers: ppp,principalmeuu that is mandatory dumpling dumpling dumpling cheese egg sausage sausage cuanki crackers ppp,principalmeuu that is mandatory dumpling dumpling dumpling cheese egg sausage sausage cuanki crackers ppp,principalmeuu mandatory dumpling dumpling dumpling cheese egg sausage sausage cuanki crackers ppp,"['principalmeuu', 'mandatory', 'dumpling', 'dumpling', 'dumpling', 'cheese', 'egg', 'sausage', 'sausage', 'cuanki', 'crackers', 'ppp']","['principalmeuu', 'mandatori', 'dumpl', 'dumpl', 'dumpl', 'chees', 'egg', 'sausag', 'sausag', 'cuanki', 'cracker', 'ppp']",principalmeuu mandatori dumpl dumpl dumpl chees egg sausag sausag cuanki cracker ppp,positive,0.9999978
Mon Apr 15 14:17:30 +0000 2024,ppp,@AlySyyed @BBhuttoZardari @AseefaBZ Ya kanjari bi army ki deal ki waja sa ban gai membr ab ppp waly is ko gand chaten gy q ka wo khusra bilo kisi kam ka naho nikli,@AlySyyed @bbhuttozardari @aseefabz ya kanjari bi army ki ki ki ki tires gai gai brew AB PPP Waly is a gand chaten gy q ka ka ka kho kisra bilo kis ka nikli nikli ka nikli,ya kanjari bi army ki ki ki ki tires gai gai brew AB PPP Waly is a gand chaten gy q ka ka ka kho kisra bilo kis ka nikli nikli ka nikli,ya kanjari bi army ki ki ki ki tires gai gai brew ab ppp waly is a gand chaten gy q ka ka ka kho kisra bilo kis ka nikli nikli ka nikli,kanjari bi army ki ki ki ki tires gai gai brew ab ppp waly gand chaten gy q ka ka ka kho kisra bilo kis ka nikli nikli ka nikli,"['kanjari', 'bi', 'army', 'ki', 'ki', 'ki', 'ki', 'tires', 'gai', 'gai', 'brew', 'ab', 'ppp', 'waly', 'gand', 'chaten', 'gy', 'q', 'ka', 'ka', 'ka', 'kho', 'kisra', 'bilo', 'kis', 'ka', 'nikli', 'nikli', 'ka', 'nikli']","['kanjari', 'bi', 'armi', 'ki', 'ki', 'ki', 'ki', 'tire', 'gai', 'gai', 'brew', 'ab', 'ppp', 'wali', 'gand', 'chaten', 'gy', 'q', 'ka', 'ka', 'ka', 'kho', 'kisra', 'bilo', 'ki', 'ka', 'nikli', 'nikli', 'ka', 'nikli']",kanjari bi armi ki ki ki ki tire gai gai brew ab ppp wali gand chaten gy q ka ka ka kho kisra bilo ki ka nikli nikli ka nikli,negative,0.000383527
Mon Apr 15 14:17:11 +0000 2024,ppp,@lolipo_ppp Kalo dday murah aku mau ka,@lolipo_ppp if it's cheap d'Abu I want ka,if it s cheap d Abu I want ka,if it s cheap d abu i want ka,cheap abu want ka,"['cheap', 'abu', 'want', 'ka']","['cheap', 'abu', 'want', 'ka']",cheap abu want ka,negative,1.66E-08
Mon Apr 15 14:16:55 +0000 2024,ppp,kangen yohanaa ppp ayo main maba atmajaya @Yohanaa_s,Kangen Yohana ppp let's play MABA ATMA JAYA @YOHANAA_S,Kangen Yohana ppp let s play MABA ATMA JAYA S,kangen yohana ppp let s play maba atma jaya s,kangen yohana ppp let play maba atma jaya,"['kangen', 'yohana', 'ppp', 'let', 'play', 'maba', 'atma', 'jaya']","['kangen', 'yohana', 'ppp', 'let', 'play', 'maba', 'atma', 'jaya']",kangen yohana ppp let play maba atma jaya,positive,1
Mon Apr 15 14:16:26 +0000 2024,ppp,@MediaCellPPP @AseefaBZ Ya kanjari bi army ka deal ko waja sa ppp wlau ki new kanjari maa ban gai hahaha is ki gand chato ppp wlau,@Mediacellppp @aseefabz ya kanjari bi army ka deal ko waja sa ppp wlau ki new kanjari maa tan gai hahaha is ki gand chaato ppp wlau,ya kanjari bi army ka deal ko waja sa ppp wlau ki new kanjari maa tan gai hahaha is ki gand chaato ppp wlau,ya kanjari bi army ka deal ko waja sa ppp wlau ki new kanjari maa tan gai hahaha is ki gand chaato ppp wlau,kanjari bi army ka deal ko waja sa ppp wlau ki new kanjari maa tan gai hahaha ki gand chaato ppp wlau,"['kanjari', 'bi', 'army', 'ka', 'deal', 'ko', 'waja', 'sa', 'ppp', 'wlau', 'ki', 'new', 'kanjari', 'maa', 'tan', 'gai', 'hahaha', 'ki', 'gand', 'chaato', 'ppp', 'wlau']","['kanjari', 'bi', 'armi', 'ka', 'deal', 'ko', 'waja', 'sa', 'ppp', 'wlau', 'ki', 'new', 'kanjari', 'maa', 'tan', 'gai', 'hahaha', 'ki', 'gand', 'chaato', 'ppp', 'wlau']",kanjari bi armi ka deal ko waja sa ppp wlau ki new kanjari maa tan gai hahaha ki gand chaato ppp wlau,negative,0.000791512
Mon Apr 15 14:15:02 +0000 2024,ppp,Golkar Gelar Halalbihalal Airlangga Beri Sinyal Ajak PPP Gabung ke Koalisi Prabowo-Gibran https://t.co/PB2vaHN97d,Golkar title Halalbihalal Airlangga gives PPP PPP signal to join the Prabowo-Gibran coalition https://t.co/pb2vahn97d,Golkar title Halalbihalal Airlangga gives PPP PPP signal to join the Prabowo Gibran coalition https t co pbvahnd,golkar title halalbihalal airlangga gives ppp ppp signal to join the prabowo gibran coalition https t co pbvahnd,golkar title halalbihalal airlangga gives ppp ppp signal join prabowo gibran coalition https co pbvahnd,"['golkar', 'title', 'halalbihalal', 'airlangga', 'gives', 'ppp', 'ppp', 'signal', 'join', 'prabowo', 'gibran', 'coalition', 'https', 'co', 'pbvahnd']","['golkar', 'titl', 'halalbihal', 'airlangga', 'give', 'ppp', 'ppp', 'signal', 'join', 'prabowo', 'gibran', 'coalit', 'http', 'co', 'pbvahnd']",golkar titl halalbihal airlangga give ppp ppp signal join prabowo gibran coalit http co pbvahnd,positive,0.67788476
Mon Apr 15 14:14:20 +0000 2024,ppp,@bb0un @Prem_space AAAAAAAAA HARUS BARENG BARENG TERUS YAAAAAA ,@bb0un @prem_space aaaaaaaa have to go together together,aaaaaaaa have to go together together,aaaaaaaa have to go together together,aaaaaaaa go together together,"['aaaaaaaa', 'go', 'together', 'together']","['aaaaaaaa', 'go', 'togeth', 'togeth']",aaaaaaaa go togeth togeth,negative,8.79E-05
Mon Apr 15 14:10:12 +0000 2024,ppp,@lolipo_ppp layover kak,@lolipo_ppp layover sis,layover sis,layover sis,layover sis,"['layover', 'sis']","['layov', 'si']",layov si,negative,0.000939441
Mon Apr 15 14:09:47 +0000 2024,ppp,Gaes tak kasi tau Besok ayangku balik hehe,"Gaes, I don't know tomorrow, my ayang is back hehe",Gaes I don t know tomorrow my ayang is back hehe,gaes i don t know tomorrow my ayang is back hehe,gaes know tomorrow ayang back hehe,"['gaes', 'know', 'tomorrow', 'ayang', 'back', 'hehe']","['gae', 'know', 'tomorrow', 'ayang', 'back', 'hehe']",gae know tomorrow ayang back hehe,positive,0.9985283
Mon Apr 15 14:08:56 +0000 2024,ppp,@lolipo_ppp Pengen banget peluk layover ,@lolipo_ppp really want to hug layover,really want to hug layover,really want to hug layover,really want hug layover,"['really', 'want', 'hug', 'layover']","['realli', 'want', 'hug', 'layov']",realli want hug layov,positive,0.9969437
Mon Apr 15 14:08:09 +0000 2024,ppp,aku besok yearbooooooook!!!!!!!!!!! gaa sabarrrrrr ;ppp,I'm tomorrow Yearbooooooook !!!!!!!!!!!GAA SABARRRRRRR; PPP,I m tomorrow Yearbooooooook GAA SABARRRRRRR PPP,i m tomorrow yearbooooooook gaa sabarrrrrrr ppp,tomorrow yearbooooooook gaa sabarrrrrrr ppp,"['tomorrow', 'yearbooooooook', 'gaa', 'sabarrrrrrr', 'ppp']","['tomorrow', 'yearbooooooook', 'gaa', 'sabarrrrrrr', 'ppp']",tomorrow yearbooooooook gaa sabarrrrrrr ppp,negative,0.43730754
Mon Apr 15 14:07:40 +0000 2024,ppp,@kompascom Semangkin jelas' PPP biang keroknya kekalahan Ganjar Pranowo karena PPP bermain sinetron sutradara gak bukan gak lain Sandiaga Uno tapi Alhamdulillah PPP dapat hukum karma nya sendiri gak lolos kesehatan..,@kompascom Semanggin clearly 'PPP Biang Keroknya defeat Ganjar Pranowo because PPP plays the soap opera director is not none other than Sandiaga Uno but Alhamdulillah PPP can be karma's own law does not pass health ..,Semanggin clearly PPP Biang Keroknya defeat Ganjar Pranowo because PPP plays the soap opera director is not none other than Sandiaga Uno but Alhamdulillah PPP can be karma s own law does not pass health,semanggin clearly ppp biang keroknya defeat ganjar pranowo because ppp plays the soap opera director is not none other than sandiaga uno but alhamdulillah ppp can be karma s own law does not pass health,semanggin clearly ppp biang keroknya defeat ganjar pranowo ppp plays soap opera director none sandiaga uno alhamdulillah ppp karma law pass health,"['semanggin', 'clearly', 'ppp', 'biang', 'keroknya', 'defeat', 'ganjar', 'pranowo', 'ppp', 'plays', 'soap', 'opera', 'director', 'none', 'sandiaga', 'uno', 'alhamdulillah', 'ppp', 'karma', 'law', 'pass', 'health']","['semanggin', 'clearli', 'ppp', 'biang', 'keroknya', 'defeat', 'ganjar', 'pranowo', 'ppp', 'play', 'soap', 'opera', 'director', 'none', 'sandiaga', 'uno', 'alhamdulillah', 'ppp', 'karma', 'law', 'pass', 'health']",semanggin clearli ppp biang keroknya defeat ganjar pranowo ppp play soap opera director none sandiaga uno alhamdulillah ppp karma law pass health,positive,1
Mon Apr 15 14:07:10 +0000 2024,ppp,Mardiono Gelar Open House di Sleman Minta Doa PPP Lolos DPR https://t.co/lYv6hZ82H5,Mardiono Holds Open House in Sleman Asking for PPP Prayers Passing Parliament https://t.co/lyv6hz82h5,Mardiono Holds Open House in Sleman Asking for PPP Prayers Passing Parliament https t co lyvhzh,mardiono holds open house in sleman asking for ppp prayers passing parliament https t co lyvhzh,mardiono holds open house sleman asking ppp prayers passing parliament https co lyvhzh,"['mardiono', 'holds', 'open', 'house', 'sleman', 'asking', 'ppp', 'prayers', 'passing', 'parliament', 'https', 'co', 'lyvhzh']","['mardiono', 'hold', 'open', 'hous', 'sleman', 'ask', 'ppp', 'prayer', 'pass', 'parliament', 'http', 'co', 'lyvhzh']",mardiono hold open hous sleman ask ppp prayer pass parliament http co lyvhzh,negative,5.23E-07
Mon Apr 15 14:06:49 +0000 2024,ppp,@lolipo_ppp album BE ada gk kak??,@lolipo_ppp album be there or not sis ??,album be there or not sis,album be there or not sis,album sis,"['album', 'sis']","['album', 'si']",album si,negative,0.081656106
Mon Apr 15 14:02:39 +0000 2024,ppp,@lolipo_ppp Album apa ni kakk,@lolipo_ppp what album is this kakk,what album is this kakk,what album is this kakk,album kakk,"['album', 'kakk']","['album', 'kakk']",album kakk,negative,0.010257433
Mon Apr 15 14:01:33 +0000 2024,ppp,PPP MNA @AseefaBZ https://t.co/U1fFRwD92g,Ppp mna @aseefabz https://t.co/u1ffrwd92g,Ppp mnahttps t co uffrwdg,ppp mnahttps t co uffrwdg,ppp mnahttps co uffrwdg,"['ppp', 'mnahttps', 'co', 'uffrwdg']","['ppp', 'mnahttp', 'co', 'uffrwdg']",ppp mnahttp co uffrwdg,positive,0.9997264
Mon Apr 22 23:54:31 +0000 2024,ppp,PPP UDAH TANGGAL 23,PPP already on the 23rd,PPP already on the rd,ppp already on the rd,ppp already rd,"['ppp', 'already', 'rd']","['ppp', 'alreadi', 'rd']",ppp alreadi rd,negative,0.030435713
Mon Apr 22 23:45:55 +0000 2024,ppp,@letstrydude replay sg aja ppp ,@letstrydude replay sg ppp,replay sg ppp,replay sg ppp,replay sg ppp,"['replay', 'sg', 'ppp']","['replay', 'sg', 'ppp']",replay sg ppp,positive,0.9999999
Fri May 03 23:59:46 +0000 2024,ppp,@kompascom PPP partai Islam yang tidak memiliki adab dan harga diri. Harusnya introsfeksi kenapa rayat tidak memilihnya ? Agama hanya jadi topeng ? Coba tuh kader mu masuk MK malah bela kecurangan Sani ! Suatu saat kau p3 akan kena karma apa bedanya dengan PSI ? Gelora dan partai lain !,@Kompascom PPP Islamic Party which does not have etiquette and self -esteem.Should Introsfection be why Rayat didn't choose it?Religion is just a mask?Try your cadres entering the Constitutional Court instead of Sani cheating!One time you P3 will be hit by karma what's the difference with PSI?Surge and other parties!,PPP Islamic Party which does not have etiquette and self esteem Should Introsfection be why Rayat didn t choose it Religion is just a mask Try your cadres entering the Constitutional Court instead of Sani cheating One time you P will be hit by karma what s the difference with PSI Surge and other parties,ppp islamic party which does not have etiquette and self esteem should introsfection be why rayat didn t choose it religion is just a mask try your cadres entering the constitutional court instead of sani cheating one time you p will be hit by karma what s the difference with psi surge and other parties,ppp islamic party etiquette self esteem introsfection rayat choose religion mask try cadres entering constitutional court instead sani cheating one time p hit karma difference psi surge parties,"['ppp', 'islamic', 'party', 'etiquette', 'self', 'esteem', 'introsfection', 'rayat', 'choose', 'religion', 'mask', 'try', 'cadres', 'entering', 'constitutional', 'court', 'instead', 'sani', 'cheating', 'one', 'time', 'p', 'hit', 'karma', 'difference', 'psi', 'surge', 'parties']","['ppp', 'islam', 'parti', 'etiquett', 'self', 'esteem', 'introsfect', 'rayat', 'choos', 'religion', 'mask', 'tri', 'cadr', 'enter', 'constitut', 'court', 'instead', 'sani', 'cheat', 'one', 'time', 'p', 'hit', 'karma', 'differ', 'psi', 'surg', 'parti']",ppp islam parti etiquett self esteem introsfect rayat choos religion mask tri cadr enter constitut court instead sani cheat one time p hit karma differ psi surg parti,positive,0.9999894
Fri May 03 23:57:50 +0000 2024,ppp,Isyarat Koalisi Pilkada #Magetan PKB Kopi-kopi Malamnya dengan PPP https://t.co/oCfpvAizCs via @MagetanKita.com,Coalition Coalition Coalition #Magetan PKB Kopi-Kopi Tonight with PPP https://t.co/ocfpvaizcs via @magettankita.com,Coalition Coalition Coalition Magetan PKB Kopi Kopi Tonight with PPP https t co ocfpvaizcs via com,coalition coalition coalition magetan pkb kopi kopi tonight with ppp https t co ocfpvaizcs via com,coalition coalition coalition magetan pkb kopi kopi tonight ppp https co ocfpvaizcs via com,"['coalition', 'coalition', 'coalition', 'magetan', 'pkb', 'kopi', 'kopi', 'tonight', 'ppp', 'https', 'co', 'ocfpvaizcs', 'via', 'com']","['coalit', 'coalit', 'coalit', 'magetan', 'pkb', 'kopi', 'kopi', 'tonight', 'ppp', 'http', 'co', 'ocfpvaizc', 'via', 'com']",coalit coalit coalit magetan pkb kopi kopi tonight ppp http co ocfpvaizc via com,negative,6.81E-05
Fri May 03 23:27:49 +0000 2024,ppp,@alisyarief Mending bikin masuk DPR lewat jalur khusus. Jadi bawa kursi sendiri gaji dan tunjangan dari internal PPP sendiri.,@Asyarief mending to make the DPR enter through special channels.So bring your own chair salaries and benefits from the internal PPP itself.,mending to make the DPenter through special channels So bring your own chair salaries and benefits from the internal PPP itself,mending to make the dpenter through special channels so bring your own chair salaries and benefits from the internal ppp itself,mending make dpenter special channels bring chair salaries benefits internal ppp,"['mending', 'make', 'dpenter', 'special', 'channels', 'bring', 'chair', 'salaries', 'benefits', 'internal', 'ppp']","['mend', 'make', 'dpenter', 'special', 'channel', 'bring', 'chair', 'salari', 'benefit', 'intern', 'ppp']",mend make dpenter special channel bring chair salari benefit intern ppp,positive,0.99999976
