created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Thu Apr 04 19:20:06 +0000 2024,@tvOneNews Mereka kira warga jakarta butuh psi..?? Apalagi warga indonesia..,@tvonews they think Jakarta residents need PSI .. ??Especially Indonesian citizens ..,they think Jakarta residents need PSI Especially Indonesian citizens,they think jakarta residents need psi especially indonesian citizens,think jakarta residents need psi especially indonesian citizens,"['think', 'jakarta', 'residents', 'need', 'psi', 'especially', 'indonesian', 'citizens']","['think', 'jakarta', 'resid', 'need', 'psi', 'especi', 'indonesian', 'citizen']",think jakarta resid need psi especi indonesian citizen
Thu Apr 04 19:13:29 +0000 2024,@keepitseigi @DedynurPalakka @prabowo @gibran_tweet PSI itu partai yg hanya bs serang anies dgn fitnahan2 yg keji sementara dirinya sendiri tdk tau,@keepepseigi @dedynurpalakka @prabowo @gibran_tweet psi is a party that can only be attacking anies with cruel fitnahan2 while he himself does not know,psi is a party that can only be attacking anies with cruel fitnahan while he himself does not know,psi is a party that can only be attacking anies with cruel fitnahan while he himself does not know,psi party attacking anies cruel fitnahan know,"['psi', 'party', 'attacking', 'anies', 'cruel', 'fitnahan', 'know']","['psi', 'parti', 'attack', 'ani', 'cruel', 'fitnahan', 'know']",psi parti attack ani cruel fitnahan know
Thu Apr 04 16:28:54 +0000 2024,@MorphoMenelausX Kasihan psi tugas ngomel nya diambil alih Awokawok,@Morphomenelausx Pity Psi The task is to be taken over by Awokawok,Pity Psi The task is to be taken over by Awokawok,pity psi the task is to be taken over by awokawok,pity psi task taken awokawok,"['pity', 'psi', 'task', 'taken', 'awokawok']","['piti', 'psi', 'task', 'taken', 'awokawok']",piti psi task taken awokawok
Thu Apr 04 16:28:31 +0000 2024,@Louis_chantika @psi_id ? Mungkin mereka itu psikopat akut,@Louis_chantika @psi_id?Maybe they are acute psychopaths,id Maybe they are acute psychopaths,id maybe they are acute psychopaths,id maybe acute psychopaths,"['id', 'maybe', 'acute', 'psychopaths']","['id', 'mayb', 'acut', 'psychopath']",id mayb acut psychopath
Thu Apr 04 16:28:05 +0000 2024,UTS PSI REMAJA SELESAI OMG ((walaupun telat 25 menit)) pa mif maafin ,UTS PSI Teenagers Completed OMG ((Although 25 minutes late)) Pa Mif forgive,UTS PSI Teenagers Completed OMG Although  minutes late Pa Mif forgive,uts psi teenagers completed omg although  minutes late pa mif forgive,uts psi teenagers completed omg although minutes late pa mif forgive,"['uts', 'psi', 'teenagers', 'completed', 'omg', 'although', 'minutes', 'late', 'pa', 'mif', 'forgive']","['ut', 'psi', 'teenag', 'complet', 'omg', 'although', 'minut', 'late', 'pa', 'mif', 'forgiv']",ut psi teenag complet omg although minut late pa mif forgiv
Thu Apr 04 16:26:35 +0000 2024,Minum tolak angin rasanya kaya makan wasabi pedesnya sampe ke kepala,"Drinking the wind, it feels like eating spicy wasabi until the head",Drinking the wind it feels like eating spicy wasabi until the head,drinking the wind it feels like eating spicy wasabi until the head,drinking wind feels like eating spicy wasabi head,"['drinking', 'wind', 'feels', 'like', 'eating', 'spicy', 'wasabi', 'head']","['drink', 'wind', 'feel', 'like', 'eat', 'spici', 'wasabi', 'head']",drink wind feel like eat spici wasabi head
Thu Apr 04 16:23:26 +0000 2024,@rizkira_fauzia @psi_id santun Apa mu ..ditanya kenapa beli Alusista Bekas Sama Pak Anies..ngamuk ngamuk terus nangis nangis berjema'ah. Cemen ah !,@rizkira_fauzia @psi_id polite what you are ... why is it bought alusista former with Mr. Anies ... mammakes and continue to cry crying in congregation.Cemen ah!,polite what you are why is it bought alusista former with Mr Anies mammakes and continue to cry crying in congregation Cemen ah,polite what you are why is it bought alusista former with mr anies mammakes and continue to cry crying in congregation cemen ah,polite bought alusista former mr anies mammakes continue cry crying congregation cemen ah,"['polite', 'bought', 'alusista', 'former', 'mr', 'anies', 'mammakes', 'continue', 'cry', 'crying', 'congregation', 'cemen', 'ah']","['polit', 'bought', 'alusista', 'former', 'mr', 'ani', 'mammak', 'continu', 'cri', 'cri', 'congreg', 'cemen', 'ah']",polit bought alusista former mr ani mammak continu cri cri congreg cemen ah
Thu Apr 04 16:22:03 +0000 2024,@psi_id Partai sekumpulan Idiot gitu mana ada yg mau !,@psi_id Party A collection of idiots so where do you want!,Party A collection of idiots so where do you want,party a collection of idiots so where do you want,party collection idiots want,"['party', 'collection', 'idiots', 'want']","['parti', 'collect', 'idiot', 'want']",parti collect idiot want
Thu Apr 04 16:20:20 +0000 2024,Dgn komposisi PDIP 22 Golkar 7 Gerindra 9 PSI 3 Demokrat 2 Nasdem &amp; Gelora 1 Mk rekomendasi PDIP sdh cukup melewati syarat 20% kursi dprd (9 kursi) Sptnya hanya akan ada 2 calon ya,With PDIP composition 22 Golkar 7 Gerindra 9 Psi 3 Democrats 2 Nasdem & amp;Gelora 1 MK PDIP's recommendation is enough to pass the condition of 20% of the DPRD seat (9 seats) like there will only be 2 candidates,With PDIP composition  Golkar  Gerindra  Psi  Democrats  Nasdem amp Gelora  MK PDIP s recommendation is enough to pass the condition of  of the DPRD seat  seats like there will only be  candidates,with pdip composition  golkar  gerindra  psi  democrats  nasdem amp gelora  mk pdip s recommendation is enough to pass the condition of  of the dprd seat  seats like there will only be  candidates,pdip composition golkar gerindra psi democrats nasdem amp gelora mk pdip recommendation enough pass condition dprd seat seats like candidates,"['pdip', 'composition', 'golkar', 'gerindra', 'psi', 'democrats', 'nasdem', 'amp', 'gelora', 'mk', 'pdip', 'recommendation', 'enough', 'pass', 'condition', 'dprd', 'seat', 'seats', 'like', 'candidates']","['pdip', 'composit', 'golkar', 'gerindra', 'psi', 'democrat', 'nasdem', 'amp', 'gelora', 'mk', 'pdip', 'recommend', 'enough', 'pass', 'condit', 'dprd', 'seat', 'seat', 'like', 'candid']",pdip composit golkar gerindra psi democrat nasdem amp gelora mk pdip recommend enough pass condit dprd seat seat like candid
Thu Apr 04 16:20:15 +0000 2024,@psi_id Semoga parte ginian cepet Musnah..!! Dari peredaran..!! Nyukk..!!,"@psi_id, hopefully the parte is quickly destroyed .. !!From circulation .. !!Nyukk .. !!",id hopefully the parte is quickly destroyed From circulation Nyukk,id hopefully the parte is quickly destroyed from circulation nyukk,id hopefully parte quickly destroyed circulation nyukk,"['id', 'hopefully', 'parte', 'quickly', 'destroyed', 'circulation', 'nyukk']","['id', 'hope', 'part', 'quickli', 'destroy', 'circul', 'nyukk']",id hope part quickli destroy circul nyukk
Thu Apr 04 16:16:30 +0000 2024,@humsstudent asa nbs lang ba yung pentel..,@humsstudent asa nbs lang ba yung pentel ..,asa nbs lang ba yung pentel,asa nbs lang ba yung pentel,asa nbs lang ba yung pentel,"['asa', 'nbs', 'lang', 'ba', 'yung', 'pentel']","['asa', 'nb', 'lang', 'ba', 'yung', 'pentel']",asa nb lang ba yung pentel
Thu Apr 04 16:10:50 +0000 2024,@Akbar07super @alfian_ysh @innovacommunity @ezash Tekanan ban innova 34 psi semua menurut anjuran di pintu,@Akbar07super @alfian_ysh @innovacommunity @ezash Innova tire pressure 34 psi all according to the recommendation at the door,Innova tire pressure  psi all according to the recommendation at the door,innova tire pressure  psi all according to the recommendation at the door,innova tire pressure psi according recommendation door,"['innova', 'tire', 'pressure', 'psi', 'according', 'recommendation', 'door']","['innova', 'tire', 'pressur', 'psi', 'accord', 'recommend', 'door']",innova tire pressur psi accord recommend door
Thu Apr 04 16:05:08 +0000 2024,@Miduk17 Psi itu... Apa lahhh... ..tak ubahnya gerombolan anjing liar yang sedang sibuk cari tuan... Gonggong Sono ... gonggong sini... Itu kerjaan psi.!!,@Miduk17 psi ... what's wrong ... ... it doesn't change the gang of wild dogs who are busy looking for sir ... barking sono ... barking here ... that's psi work. !!,psi what s wrong it doesn t change the gang of wild dogs who are busy looking for sir barking sono barking here that s psi work,psi what s wrong it doesn t change the gang of wild dogs who are busy looking for sir barking sono barking here that s psi work,psi wrong change gang wild dogs busy looking sir barking sono barking psi work,"['psi', 'wrong', 'change', 'gang', 'wild', 'dogs', 'busy', 'looking', 'sir', 'barking', 'sono', 'barking', 'psi', 'work']","['psi', 'wrong', 'chang', 'gang', 'wild', 'dog', 'busi', 'look', 'sir', 'bark', 'sono', 'bark', 'psi', 'work']",psi wrong chang gang wild dog busi look sir bark sono bark psi work
Thu Apr 04 16:04:45 +0000 2024,@adriansyahyasin @trotoarian @DKIJakarta dengan selucunya Heru Kntl Partai @psi_id gak ada yg koar2 kah ?,@adriansyahyasin @totoarian @dkijakarta with her past heru kntl party @psi_id no one is koar2?,with her past heru kntl partyno one is koar,with her past heru kntl partyno one is koar,past heru kntl partyno one koar,"['past', 'heru', 'kntl', 'partyno', 'one', 'koar']","['past', 'heru', 'kntl', 'partyno', 'one', 'koar']",past heru kntl partyno one koar
Thu Apr 04 16:03:29 +0000 2024,Rebut PDIP gagal . Golkar gak kesampaian ? PSI aja pak . Ambil noh ,PDIP seizure failed.Golkar doesn't achieve?Just psi sir.Take noh,PDIP seizure failed Golkar doesn t achieve Just psi sir Take noh,pdip seizure failed golkar doesn t achieve just psi sir take noh,pdip seizure failed golkar achieve psi sir take noh,"['pdip', 'seizure', 'failed', 'golkar', 'achieve', 'psi', 'sir', 'take', 'noh']","['pdip', 'seizur', 'fail', 'golkar', 'achiev', 'psi', 'sir', 'take', 'noh']",pdip seizur fail golkar achiev psi sir take noh
Thu Apr 04 16:02:20 +0000 2024,@DedynurPalakka @jokowi Bingung kenapa psi membanggakan pak jokowi banget ya?,@Dedynurpalakka @jokowi confused why PSI is proud of Mr. Jokowi?,confused why PSI is proud of Mr Jokowi,confused why psi is proud of mr jokowi,confused psi proud mr jokowi,"['confused', 'psi', 'proud', 'mr', 'jokowi']","['confus', 'psi', 'proud', 'mr', 'jokowi']",confus psi proud mr jokowi
Thu Apr 04 16:01:33 +0000 2024,@Aryadwiwarna1 @VieSkylight @DedynurPalakka @PDI_Perjuangan Jokowi setelah 2024 bukan siapa2 lagi masih yakin punya pengaruh? Mending psi fokus gedein jan ethes,@Aryadwiwarna1 @vieskylight @dedynurpalakka @pdi_perjuangan Jokowi After 2024 Isn't anyone still sure to have an influence?Mending psi focus gedein jan ethes,Jokowi After  Isn t anyone still sure to have an influence Mending psi focus gedein jan ethes,jokowi after  isn t anyone still sure to have an influence mending psi focus gedein jan ethes,jokowi anyone still sure influence mending psi focus gedein jan ethes,"['jokowi', 'anyone', 'still', 'sure', 'influence', 'mending', 'psi', 'focus', 'gedein', 'jan', 'ethes']","['jokowi', 'anyon', 'still', 'sure', 'influenc', 'mend', 'psi', 'focu', 'gedein', 'jan', 'eth']",jokowi anyon still sure influenc mend psi focu gedein jan eth
Thu Apr 04 16:00:39 +0000 2024,@DuLLahNUsantara @gibran_tweet @jokowi PSI yang iklan nya di tv partainya Jokowi kok malah nol koma terus yang 80 persen pada kemana???,"@Dullahnusantara @gibran_tweet @jokowi psi whose advertisements are on TV Jokowi's party, how come it's zero, which is 80 percent of where ???",psi whose advertisements are on TV Jokowi s party how come it s zero which is  percent of where,psi whose advertisements are on tv jokowi s party how come it s zero which is  percent of where,psi whose advertisements tv jokowi party come zero percent,"['psi', 'whose', 'advertisements', 'tv', 'jokowi', 'party', 'come', 'zero', 'percent']","['psi', 'whose', 'advertis', 'tv', 'jokowi', 'parti', 'come', 'zero', 'percent']",psi whose advertis tv jokowi parti come zero percent
Thu Apr 04 16:00:19 +0000 2024,@MorphoMenelausX ini kerjaan @psi_id jgn ikutan lu ,@Morphomenelausx This kingdom @psi_id don't join you,This kingdomdon t join you,this kingdomdon t join you,kingdomdon join,"['kingdomdon', 'join']","['kingdomdon', 'join']",kingdomdon join
Thu Apr 04 15:55:27 +0000 2024,@A_S_Hidayat @psi_id Wkwkwkwk si koko gemoy ini ada anjing betina juga dia entot sampe crotttt,@A_s_hidayat @psi_id wkwkwkwk the koko gemoy there is a female dog and he is entot until crotttt,wkwkwkwk the koko gemoy there is a female dog and he is entot until crotttt,wkwkwkwk the koko gemoy there is a female dog and he is entot until crotttt,wkwkwkwk koko gemoy female dog entot crotttt,"['wkwkwkwk', 'koko', 'gemoy', 'female', 'dog', 'entot', 'crotttt']","['wkwkwkwk', 'koko', 'gemoy', 'femal', 'dog', 'entot', 'crotttt']",wkwkwkwk koko gemoy femal dog entot crotttt
Thu Apr 04 15:55:10 +0000 2024,@Justnpc5877601 @Gunawan75_ @Bumi39316 @psi_id Klau goblok jangan bilang orang-lain yang goblok. pantes lo beneran goblok tiktok lo percaya,@Justnpc5877601 @gunawan75_ @bumi39316 @psi_id klau stupid don't say the stupid people.wonder you really stupid tiktok you believe,klau stupid don t say the stupid people wonder you really stupid tiktok you believe,klau stupid don t say the stupid people wonder you really stupid tiktok you believe,klau stupid say stupid people wonder really stupid tiktok believe,"['klau', 'stupid', 'say', 'stupid', 'people', 'wonder', 'really', 'stupid', 'tiktok', 'believe']","['klau', 'stupid', 'say', 'stupid', 'peopl', 'wonder', 'realli', 'stupid', 'tiktok', 'believ']",klau stupid say stupid peopl wonder realli stupid tiktok believ
Thu Apr 04 15:54:40 +0000 2024,Putus sama pacar karena vote di Ruang Terapi Gaby S.Psi yang buat vote @gabywarouw4 https://t.co/4wtKD7xKFO,Break up with a boyfriend because of the vote in the therapy room Gaby S.Psi who made vote @Gabywarouw4 https://t.co/4wtkd7xkfo,Break up with a boyfriend because of the vote in the therapy room Gaby S Psi who made votehttps t co wtkdxkfo,break up with a boyfriend because of the vote in the therapy room gaby s psi who made votehttps t co wtkdxkfo,break boyfriend vote therapy room gaby psi made votehttps co wtkdxkfo,"['break', 'boyfriend', 'vote', 'therapy', 'room', 'gaby', 'psi', 'made', 'votehttps', 'co', 'wtkdxkfo']","['break', 'boyfriend', 'vote', 'therapi', 'room', 'gabi', 'psi', 'made', 'votehttp', 'co', 'wtkdxkfo']",break boyfriend vote therapi room gabi psi made votehttp co wtkdxkfo
Thu Apr 04 15:48:54 +0000 2024,@sigitwid Antara PDIP dan Jokowi kenapa @psi_id yang terusik? ,@sigitwid between PDIP and Jokowi why is @psi_id disturbed?,between PDIP and Jokowi why isdisturbed,between pdip and jokowi why isdisturbed,pdip jokowi isdisturbed,"['pdip', 'jokowi', 'isdisturbed']","['pdip', 'jokowi', 'isdisturb']",pdip jokowi isdisturb
Thu Apr 04 15:45:53 +0000 2024,@satriohendri Jangan salah kan pj gubernur.. Harus nya kalian bertanya kepada PSI.. Kemana mereka saat sejak pertama PJ gubernur menjabat hingga sekarang.. Sekalian tanyakan sama yg milih dia siapa?,@satriohendri Don't be wrong right Acting Governor ... you should ask PSI ... Where did they from the first Acting Governor until now ... as well as ask who chose him?,Don t be wrong right Acting Governor you should ask PSI Where did they from the first Acting Governor until now as well as ask who chose him,don t be wrong right acting governor you should ask psi where did they from the first acting governor until now as well as ask who chose him,wrong right acting governor ask psi first acting governor well ask chose,"['wrong', 'right', 'acting', 'governor', 'ask', 'psi', 'first', 'acting', 'governor', 'well', 'ask', 'chose']","['wrong', 'right', 'act', 'governor', 'ask', 'psi', 'first', 'act', 'governor', 'well', 'ask', 'chose']",wrong right act governor ask psi first act governor well ask chose
